IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmount
1198313.0,1,0.42,D,8,8,28,72,B2,'Diesel',1510,R11,4000.0
1198318.0,1,0.5,E,8,15,46,50,B11,'Regular',3744,R93,316.58
1198348.0,1,0.43,B,10,17,30,85,B3,'Regular',56,R93,1800.0
1198386.0,1,0.47,C,4,12,55,90,B1,'Regular',257,R82,707.66
1198394.0,1,0.36,D,7,0,43,90,B2,'Diesel',1871,R82,1622.68
1198395.0,1,0.94,E,8,0,69,50,B2,'Diesel',8455,R82,9500.0
1198409.0,1,0.41,D,6,5,34,57,B2,'Diesel',1699,R91,6221.14
1198442.0,1,0.44,E,6,12,30,72,B1,'Diesel',2715,R93,346.88
1198444.0,1,0.76,D,6,11,46,68,B2,'Diesel',1313,R24,4632.63
1198458.0,1,0.55,E,7,15,61,65,B2,'Regular',5460,R11,2700.0
1198471.0,2,0.6,D,10,0,47,68,B1,'Diesel',1006,R93,4605.18
1198471.0,2,0.6,D,10,0,47,68,B1,'Diesel',1006,R93,41.2
1198476.0,1,0.98,E,6,12,28,57,B1,'Diesel',4436,R25,1080.65
1198479.0,1,1.0,C,10,11,32,50,B13,'Regular',373,R91,72.96
1198499.0,2,1.0,D,6,9,37,90,B1,'Diesel',1055,R72,467.39
1198499.0,2,1.0,D,6,9,37,90,B1,'Diesel',1055,R72,586.0
1198531.0,1,0.76,C,7,11,39,50,B1,'Diesel',269,R31,2789.9
1198573.0,1,0.94,E,6,9,44,50,B5,'Regular',3317,R93,71.64
1198582.0,1,1.0,E,7,3,41,50,B11,'Diesel',3317,R93,2221.14
1198585.0,1,0.5,D,6,7,37,50,B5,'Diesel',677,R31,1014.85
1198598.0,1,0.96,E,8,0,41,90,B5,'Diesel',4393,R11,725.61
1198606.0,1,0.46,E,5,1,65,58,B2,'Diesel',3857,R72,753.33
1198615.0,1,0.81,D,6,0,50,50,B1,'Diesel',565,R93,153.97
1198627.0,1,1.0,E,9,9,40,50,B11,'Regular',2365,R31,277.74
1198644.0,1,0.54,D,15,8,36,72,B4,'Regular',1247,R73,303.79
1198678.0,1,0.69,E,7,11,54,54,B3,'Regular',9307,R82,7000.0
1198680.0,2,0.56,C,8,0,43,50,B4,'Diesel',114,R72,823.99
1198680.0,2,0.56,C,8,0,43,50,B4,'Diesel',114,R72,1172.0
1198747.0,1,0.79,B,5,9,39,76,B6,'Diesel',82,R11,866.65
1198755.0,1,0.96,E,6,10,43,50,B1,'Regular',3317,R93,543.22
1198759.0,1,0.97,D,7,5,35,50,B2,'Regular',1045,R73,329.5
1198789.0,1,0.69,C,4,17,59,50,B5,'Diesel',483,R91,4000.0
1198833.0,1,0.49,E,12,0,33,50,B3,'Diesel',3317,R93,2453.92
1198835.0,1,0.95,C,7,5,29,85,B13,'Diesel',301,R82,5720.76
1198862.0,1,0.86,C,13,4,42,50,B10,'Regular',359,R91,1185.02
1198866.0,1,0.98,C,4,3,55,67,B2,'Regular',257,R82,5711.7
1198900.0,1,1.0,C,9,0,37,57,B2,'Regular',112,R93,743.45
1198905.0,1,1.0,E,6,4,41,60,B1,'Diesel',3317,R93,360.51
1198912.0,1,0.99,E,6,10,61,55,B3,'Regular',7571,R11,1500.0
1198961.0,1,0.98,E,8,4,46,50,B10,'Diesel',8549,R82,91.31
2000032.0,1,0.7,C,8,0,65,57,B12,'Diesel',265,R94,1172.0
2000073.0,1,0.96,C,5,2,43,50,B12,'Regular',301,R93,1450.14
2000091.0,1,0.96,C,5,3,32,60,B12,'Regular',424,R11,1172.0
2000189.0,1,0.96,D,4,2,70,50,B12,'Regular',1955,R94,1172.0
2000199.0,1,0.32,D,5,2,31,72,B12,'Regular',1221,R83,1172.0
2000237.0,1,0.42,C,5,2,38,80,B12,'Regular',317,R11,1172.0
2000290.0,1,0.45,C,7,2,74,62,B12,'Regular',122,R93,556.14
2000373.0,1,0.87,E,4,2,63,54,B12,'Regular',3663,R11,1172.0
2000414.0,1,0.87,D,6,1,76,50,B12,'Regular',1309,R72,540.36
2000445.0,1,0.23,E,5,2,41,50,B12,'Regular',3301,R73,1172.0
2000583.0,1,0.87,D,6,4,54,50,B12,'Diesel',726,R91,1172.0
2000691.0,1,0.96,B,7,1,42,51,B12,'Regular',80,R11,1036.0
2000742.0,1,0.87,C,7,2,56,50,B12,'Diesel',249,R52,1172.0
2000875.0,1,0.87,D,5,2,47,50,B12,'Regular',965,R54,1172.0
2000888.0,1,0.12,B,4,1,69,50,B12,'Regular',87,R22,1172.0
2000937.0,1,0.7,A,7,6,41,50,B10,'Diesel',30,R72,1172.0
2000995.0,1,0.87,C,5,2,53,50,B12,'Regular',102,R31,1172.0
2001039.0,1,0.38,C,9,2,55,50,B12,'Regular',104,R93,1172.0
2001075.0,1,0.87,F,10,2,67,50,B12,'Regular',16533,R11,1172.0
2001322.0,1,0.1,C,5,4,31,95,B6,'Regular',335,R91,1172.0
2001329.0,2,0.87,D,7,2,47,50,B12,'Diesel',1472,R31,671.86
2001329.0,2,0.87,D,7,2,47,50,B12,'Diesel',1472,R31,1172.0
2001401.0,1,0.26,E,6,5,30,72,B12,'Diesel',2767,R52,1172.0
2001431.0,1,0.83,D,5,2,24,90,B12,'Regular',1329,R11,586.0
2001446.0,1,0.2,E,5,2,31,85,B12,'Regular',3374,R42,1172.0
2001448.0,1,0.48,E,5,2,31,80,B12,'Regular',3374,R42,1172.0
2001654.0,1,0.19,C,7,1,35,61,B12,'Diesel',151,R82,1172.0
2001674.0,1,0.2,C,6,2,72,68,B12,'Regular',342,R93,1172.0
2001691.0,1,0.19,D,6,10,28,95,B3,'Regular',626,R93,502.13
2001718.0,1,0.19,E,7,2,36,51,B12,'Regular',6902,R41,1172.0
2001774.0,1,0.8,E,4,3,38,52,B12,'Regular',2618,R22,1172.0
2001824.0,2,0.2,E,10,2,40,50,B12,'Regular',2715,R93,3218.2
2001824.0,2,0.2,E,10,2,40,50,B12,'Regular',2715,R93,1172.0
2001855.0,1,0.8,C,5,2,61,86,B12,'Diesel',177,R93,1172.0
2001876.0,1,0.74,C,4,0,58,50,B2,'Diesel',228,R73,1272.95
2001897.0,1,0.2,C,5,2,58,50,B12,'Regular',323,R91,1172.0
2002080.0,1,0.2,D,8,5,61,50,B2,'Diesel',539,R73,1172.0
2002120.0,1,0.2,A,6,2,62,50,B12,'Regular',22,R54,1172.0
2002145.0,1,0.8,E,6,10,26,106,B12,'Regular',2399,R24,356.68
2002157.0,1,0.8,D,4,2,33,90,B12,'Regular',1957,R11,586.0
2002243.0,1,0.13,D,9,3,33,50,B12,'Regular',634,R91,16451.223999999962
2002315.0,1,0.8,A,5,2,62,50,B12,'Diesel',4,R82,586.0
2002447.0,1,0.71,B,6,2,50,53,B12,'Regular',67,R94,1172.0
2002740.0,1,0.71,D,6,2,47,50,B12,'Regular',679,R22,1172.0
2002749.0,2,0.71,C,7,2,51,50,B12,'Diesel',130,R93,5469.68
2002749.0,2,0.71,C,7,2,51,50,B12,'Diesel',130,R93,5496.92
2002825.0,1,0.28,E,10,2,62,50,B12,'Diesel',5859,R11,2216.14
2002846.0,2,0.71,E,5,2,47,50,B12,'Regular',3317,R93,1172.0
2002846.0,2,0.71,E,5,2,47,50,B12,'Regular',3317,R93,586.0
2002885.0,2,0.73,C,4,2,50,50,B12,'Regular',254,R72,33.1
2002885.0,2,0.73,C,4,2,50,50,B12,'Regular',254,R72,1172.0
2002890.0,1,0.28,D,5,2,46,50,B12,'Regular',923,R11,586.0
2003158.0,1,0.71,C,11,2,54,50,B12,'Diesel',182,R82,1172.0
2003277.0,1,0.53,C,6,2,70,50,B12,'Diesel',155,R91,1172.0
2003491.0,1,0.63,C,10,2,54,50,B12,'Diesel',255,R52,2344.0
2003524.0,1,0.63,B,10,1,50,65,B12,'Diesel',61,R94,1172.0
2003714.0,1,0.36,C,9,2,47,50,B12,'Regular',213,R91,2600.35
2003777.0,1,0.36,D,4,2,48,50,B12,'Regular',1287,R72,1172.0
2003808.0,1,0.63,D,5,2,51,50,B12,'Regular',565,R93,1172.0
2003922.0,1,0.27,D,4,2,63,125,B12,'Regular',1400,R93,235.27
2003937.0,1,0.36,C,5,2,34,72,B12,'Regular',221,R31,1172.0
2004010.0,2,0.63,F,4,2,35,100,B12,'Regular',10156,R11,556.14
2004010.0,2,0.63,F,4,2,35,100,B12,'Regular',10156,R11,1204.0
2004056.0,1,0.29,E,6,2,53,68,B12,'Regular',4059,R23,1172.0
2004075.0,1,0.36,F,9,2,42,50,B12,'Regular',27000,R11,1172.0
2004116.0,1,0.36,E,5,2,39,50,B12,'Regular',3317,R93,1172.0
2004191.0,1,0.4,F,5,9,45,50,B2,'Regular',27000,R11,1172.0
2004363.0,1,0.15,B,9,2,43,90,B12,'Regular',92,R54,586.0
2004365.0,1,0.54,B,9,2,43,101,B12,'Regular',92,R54,1172.0
2004566.0,1,0.42,E,6,2,80,76,B12,'Regular',3103,R82,1172.0
2004580.0,1,0.54,D,5,2,45,50,B12,'Regular',856,R82,1172.0
2004659.0,1,0.54,E,7,2,42,50,B12,'Regular',9484,R11,2390.77
2004715.0,1,0.45,A,6,2,53,50,B12,'Regular',41,R72,1172.0
2004764.0,2,0.54,E,7,2,59,50,B12,'Regular',4348,R72,15012.38
2004764.0,2,0.54,E,7,2,59,50,B12,'Regular',4348,R72,2408.53
2004794.0,1,0.45,D,7,8,36,85,B12,'Regular',1204,R72,1172.0
2004978.0,2,0.45,A,4,2,37,64,B12,'Regular',20,R94,586.0
2004978.0,2,0.45,A,4,2,37,64,B12,'Regular',20,R94,1172.0
2005092.0,1,0.12,E,4,2,52,60,B12,'Regular',9307,R82,728.66
2005151.0,1,0.46,E,10,2,33,57,B12,'Diesel',2090,R11,238.0
2005167.0,1,0.53,B,7,2,49,95,B12,'Diesel',56,R11,1172.0
2005508.0,1,0.46,E,5,2,52,50,B12,'Regular',4393,R11,1172.0
2005556.0,1,0.46,E,7,0,65,50,B12,'Diesel',3301,R73,1172.0
2005602.0,1,0.7,F,10,1,60,50,B12,'Regular',12374,R11,1172.0
2005635.0,1,0.53,D,5,10,49,78,B5,'Diesel',1229,R31,315.57
2005787.0,1,0.14,C,7,2,38,50,B12,'Diesel',492,R82,1187.55
2005815.0,2,0.36,E,6,4,28,90,B12,'Regular',8455,R82,802.28
2005815.0,2,0.36,E,6,4,28,90,B12,'Regular',8455,R82,76.0
2005877.0,1,0.49,C,9,2,43,50,B12,'Regular',144,R93,1172.0
2006016.0,1,0.38,D,6,2,33,59,B12,'Regular',675,R91,1172.0
2006074.0,2,0.38,E,7,10,42,52,B12,'Regular',2740,R22,1182.75
2006074.0,2,0.38,E,7,10,42,52,B12,'Regular',2740,R22,682.04
2006125.0,1,0.38,A,10,2,40,68,B12,'Diesel',10,R83,586.0
2006136.0,1,0.61,A,7,2,47,50,B12,'Diesel',41,R82,1172.0
2006275.0,1,0.61,B,4,2,31,68,B12,'Regular',99,R11,1172.0
2006426.0,1,0.44,D,4,10,22,95,B2,'Diesel',789,R73,5520.64
2006740.0,1,0.7,B,10,2,31,67,B12,'Diesel',56,R11,1172.0
2006784.0,1,0.1,D,4,2,33,71,B12,'Regular',653,R82,2368.08
2006796.0,1,0.2,D,6,10,24,95,B12,'Diesel',776,R93,312.9
2006811.0,1,0.7,E,6,2,57,50,B12,'Regular',5912,R41,1172.0
2006812.0,1,0.7,D,9,3,67,50,B12,'Regular',957,R52,1172.0
2006831.0,1,0.7,A,5,2,66,50,B12,'Regular',11,R74,3580.99
2006894.0,1,0.24,A,6,4,46,50,B12,'Regular',37,R72,1172.0
2006901.0,1,0.7,D,4,2,82,58,B12,'Regular',1541,R91,1172.0
2006941.0,1,0.7,D,5,2,71,50,B12,'Regular',1842,R11,1172.0
2007014.0,1,0.7,E,7,9,40,60,B6,'Diesel',5177,R11,586.0
2007163.0,1,0.29,D,6,4,32,61,B4,'Diesel',1962,R82,1172.0
2007178.0,1,0.29,E,5,2,47,50,B12,'Regular',2618,R22,586.0
2007220.0,1,0.7,A,12,4,50,57,B12,'Diesel',13,R74,1172.0
2007372.0,1,0.7,E,4,1,25,95,B2,'Regular',2354,R11,1172.0
2007413.0,1,0.29,C,7,1,56,50,B12,'Diesel',111,R11,1172.0
2007585.0,1,0.78,B,4,7,29,90,B5,'Regular',62,R41,1172.0
2007669.0,1,0.29,D,6,4,45,50,B12,'Regular',1662,R11,1172.0
2007724.0,1,0.21,C,11,8,27,64,B1,'Diesel',271,R91,79.53
2007853.0,1,0.78,E,10,2,53,50,B12,'Regular',3724,R11,1172.0
2007919.0,1,0.21,D,7,0,70,50,B12,'Regular',562,R54,1172.0
2008113.0,1,0.78,E,6,2,54,50,B12,'Regular',3366,R11,1172.0
2008127.0,3,0.36,D,4,2,57,50,B4,'Regular',1217,R82,106.44
2008127.0,3,0.36,D,4,2,57,50,B4,'Regular',1217,R82,16451.223999999962
2008127.0,3,0.36,D,4,2,57,50,B4,'Regular',1217,R82,8364.95
2008174.0,1,0.23,C,4,2,50,50,B12,'Regular',132,R94,875.84
2008376.0,1,0.87,E,6,4,27,75,B12,'Regular',5936,R11,237.3
2008447.0,1,0.87,E,6,2,40,50,B12,'Regular',4762,R93,1172.0
2008483.0,1,0.87,D,4,2,46,50,B12,'Regular',583,R93,1172.0
2008505.0,1,0.87,A,5,2,27,95,B12,'Regular',49,R11,11276.35
2008686.0,1,0.67,D,5,2,38,50,B12,'Regular',626,R93,1172.0
2008765.0,1,0.24,C,4,3,40,50,B12,'Regular',164,R93,1172.0
2008815.0,1,0.87,F,6,2,38,125,B12,'Regular',27000,R11,5722.45
2009027.0,1,0.11,C,4,2,35,66,B12,'Regular',495,R91,1172.0
2009064.0,1,0.87,E,5,2,66,50,B12,'Regular',7571,R11,586.0
2009138.0,1,0.95,D,7,2,39,50,B12,'Diesel',598,R93,1172.0
2009194.0,1,0.95,F,4,2,51,50,B12,'Regular',27000,R11,624.89
2009256.0,2,0.95,A,6,1,58,50,B12,'Regular',48,R24,16451.223999999962
2009256.0,2,0.95,A,6,1,58,50,B12,'Regular',48,R24,3081.54
2009411.0,1,0.96,B,7,8,59,50,B1,'Diesel',64,R93,1038.91
2009440.0,1,0.95,D,5,2,45,50,B12,'Regular',1006,R93,1172.0
2009456.0,1,0.95,D,5,1,28,125,B12,'Regular',550,R31,1400.0
2009558.0,2,0.61,D,5,2,28,68,B12,'Regular',1229,R93,1412.54
2009558.0,2,0.61,D,5,2,28,68,B12,'Regular',1229,R93,1172.0
2009573.0,1,0.95,D,10,2,58,50,B12,'Diesel',1253,R73,1172.0
2009582.0,1,0.95,C,7,2,78,50,B12,'Diesel',252,R21,1172.0
2009630.0,1,0.71,F,15,4,42,50,B12,'Diesel',27000,R11,1172.0
2009635.0,2,0.95,A,6,4,57,50,B12,'Diesel',40,R23,3678.14
2009635.0,2,0.95,A,6,4,57,50,B12,'Diesel',40,R23,1172.0
2009651.0,1,0.95,D,10,2,37,50,B12,'Regular',824,R91,1172.0
2009692.0,1,0.95,E,4,1,39,90,B12,'Regular',3301,R73,586.0
2009731.0,1,0.95,E,7,2,46,63,B12,'Regular',6913,R11,1172.0
2009772.0,1,0.95,C,7,1,29,76,B12,'Regular',133,R22,1172.0
2009790.0,1,0.26,E,10,10,26,76,B12,'Regular',5304,R11,3156.48
2009931.0,1,0.95,B,6,5,46,50,B12,'Diesel',54,R91,1172.0
2009981.0,1,0.95,C,6,2,25,85,B4,'Diesel',335,R91,1172.0
2010069.0,1,0.95,F,4,1,38,95,B12,'Regular',16533,R11,1172.0
2010073.0,1,0.5,E,4,2,47,50,B12,'Regular',5859,R11,1172.0
2010120.0,1,0.03,C,5,9,24,96,B1,'Diesel',485,R52,268.54
2010166.0,1,0.96,F,7,1,32,75,B12,'Regular',27000,R11,1172.0
2010178.0,1,0.96,C,4,6,24,76,B1,'Regular',132,R94,1172.0
2010465.0,1,0.96,A,9,3,45,55,B12,'Regular',34,R72,1172.0
2010487.0,1,0.96,C,4,2,46,55,B12,'Regular',155,R82,1172.0
2010585.0,2,0.43,E,5,3,28,90,B1,'Diesel',2925,R11,556.14
2010585.0,2,0.43,E,5,3,28,90,B1,'Diesel',2925,R11,1172.0
2010627.0,3,0.96,C,7,4,47,50,B12,'Diesel',326,R82,556.14
2010627.0,3,0.96,C,7,4,47,50,B12,'Diesel',326,R82,822.57
2010627.0,3,0.96,C,7,4,47,50,B12,'Diesel',326,R82,1172.0
2010659.0,1,0.88,D,5,2,50,58,B12,'Regular',620,R52,1172.0
2010745.0,1,0.96,E,7,4,51,50,B12,'Regular',3301,R73,1172.0
2010911.0,1,0.96,A,7,1,49,50,B12,'Diesel',41,R24,586.0
2010978.0,1,0.64,D,6,9,52,62,B12,'Diesel',1229,R31,1172.0
2011010.0,1,0.46,D,7,10,31,80,B4,'Diesel',824,R91,1870.09
2011070.0,1,0.96,D,7,1,68,50,B12,'Diesel',645,R94,1172.0
2011162.0,1,0.31,C,5,1,24,85,B1,'Diesel',206,R11,1172.0
2011234.0,1,0.21,D,4,0,28,80,B12,'Diesel',1468,R31,1172.0
2011327.0,1,0.87,D,5,1,45,50,B12,'Regular',1287,R72,586.0
2011491.0,2,0.87,D,5,3,54,50,B1,'Regular',824,R91,2108.49
2011491.0,2,0.87,D,5,3,54,50,B1,'Regular',824,R91,1204.0
2011502.0,1,0.87,B,10,3,63,59,B12,'Diesel',83,R93,586.0
2011598.0,1,0.87,D,5,1,44,85,B12,'Regular',709,R93,1172.0
2011657.0,1,0.87,A,12,5,50,50,B12,'Diesel',22,R54,1172.0
2011741.0,1,0.4,C,4,7,24,125,B2,'Diesel',165,R22,1172.0
2011765.0,1,0.87,C,10,7,34,51,B12,'Regular',170,R91,1172.0
2011830.0,1,0.87,E,5,3,27,95,B12,'Regular',5831,R11,1172.0
2011880.0,1,0.55,E,7,3,51,118,B1,'Regular',3673,R25,1172.0
2011937.0,1,0.87,D,5,1,52,50,B12,'Regular',570,R93,1172.0
2012118.0,1,0.93,E,4,10,32,57,B5,'Regular',2446,R93,1172.0
2012131.0,1,0.8,C,10,1,62,50,B12,'Regular',342,R93,1172.0
2012267.0,1,0.61,E,11,5,31,60,B12,'Regular',3301,R73,1172.0
2012357.0,1,0.2,E,5,1,43,60,B12,'Regular',3317,R93,9892.41
2012363.0,2,0.8,A,6,7,55,50,B1,'Diesel',29,R94,962.93
2012363.0,2,0.8,A,6,7,55,50,B1,'Diesel',29,R94,556.14
2012384.0,1,0.8,E,10,1,44,50,B12,'Regular',6705,R11,1726.97
2012405.0,1,0.87,E,6,6,62,50,B5,'Regular',2949,R31,586.0
2012416.0,2,0.2,B,12,2,31,54,B12,'Diesel',70,R22,556.14
2012416.0,2,0.2,B,12,2,31,54,B12,'Diesel',70,R22,1172.0
2012525.0,1,0.8,D,9,1,45,50,B12,'Regular',1110,R82,1172.0
2012728.0,2,0.36,C,5,3,27,64,B5,'Diesel',498,R52,1248.6
2012728.0,2,0.36,C,5,3,27,64,B5,'Diesel',498,R52,1172.0
2012966.0,2,0.2,E,4,1,70,64,B12,'Regular',6864,R11,556.14
2012966.0,2,0.2,E,4,1,70,64,B12,'Regular',6864,R11,1172.0
2012994.0,1,0.8,F,9,1,55,50,B12,'Regular',12374,R11,1172.0
2013201.0,1,0.28,C,7,1,40,50,B12,'Diesel',167,R11,1172.0
2013231.0,1,0.36,D,4,1,23,95,B3,'Diesel',640,R31,1172.0
2013336.0,1,0.28,C,4,1,43,50,B12,'Regular',154,R93,71.76
2013456.0,3,0.71,E,11,1,77,50,B12,'Diesel',3317,R93,406.64
2013456.0,3,0.71,E,11,1,77,50,B12,'Diesel',3317,R93,1172.0
2013456.0,3,0.71,E,11,1,77,50,B12,'Diesel',3317,R93,1172.0
2013633.0,1,0.71,E,5,6,50,50,B13,'Diesel',4535,R83,1172.0
2013745.0,1,0.71,C,10,2,51,50,B12,'Regular',182,R11,1172.0
2013875.0,1,0.71,C,5,2,62,64,B3,'Diesel',160,R54,789.5
2014079.0,2,0.71,C,4,1,47,50,B12,'Regular',455,R91,6153.12
2014079.0,2,0.71,C,4,1,47,50,B12,'Regular',455,R91,1288.0
2014138.0,1,0.28,C,8,4,57,50,B12,'Diesel',265,R94,586.0
2014213.0,2,0.71,E,10,1,35,62,B12,'Diesel',3317,R93,556.14
2014213.0,2,0.71,E,10,1,35,62,B12,'Diesel',3317,R93,586.0
2014231.0,1,0.71,B,7,1,56,50,B12,'Regular',51,R11,1172.0
2014394.0,1,0.18,C,5,9,50,50,B4,'Diesel',132,R94,1172.0
2014437.0,1,0.63,A,7,3,38,50,B12,'Regular',42,R94,136.34
2014499.0,1,0.63,B,6,4,53,50,B12,'Diesel',51,R93,1172.0
2014651.0,2,0.18,C,6,5,28,68,B1,'Diesel',180,R23,256.22
2014651.0,2,0.18,C,6,5,28,68,B1,'Diesel',180,R23,1172.0
2014706.0,1,0.63,A,6,3,47,50,B12,'Regular',46,R94,1172.0
2014742.0,1,0.36,E,4,1,31,56,B12,'Regular',3023,R11,1172.0
2014931.0,1,0.63,D,4,1,51,50,B12,'Regular',671,R91,1172.0
2015001.0,1,0.36,C,4,1,40,51,B12,'Regular',175,R72,519.64
2015100.0,1,0.63,D,15,10,41,85,B12,'Regular',1662,R11,60.76
2015107.0,1,0.36,D,4,1,22,100,B12,'Regular',1287,R72,1172.0
2015137.0,1,0.43,F,8,0,28,95,B12,'Diesel',10477,R11,586.0
2015204.0,1,0.63,D,10,10,32,71,B12,'Regular',796,R11,295.11
2015383.0,1,0.6,F,8,0,49,50,B12,'Diesel',27000,R11,1172.0
2015441.0,1,0.36,C,10,6,32,68,B12,'Regular',231,R31,586.0
2015524.0,1,0.45,D,4,1,54,85,B12,'Regular',1015,R83,1172.0
2015655.0,2,0.47,A,4,3,28,85,B12,'Regular',20,R82,556.14
2015655.0,2,0.47,A,4,3,28,85,B12,'Regular',20,R82,459.93
2015661.0,1,0.45,A,4,1,26,68,B12,'Regular',37,R43,1172.0
2015816.0,1,0.45,A,10,6,37,50,B12,'Diesel',4,R73,1172.0
2015823.0,1,0.12,D,10,10,26,100,B12,'Regular',527,R11,3847.17
2015923.0,1,0.42,C,7,1,41,50,B12,'Diesel',301,R73,1172.0
2015983.0,1,0.54,E,4,1,39,50,B12,'Regular',2257,R72,1172.0
2015987.0,1,0.54,D,12,8,37,50,B12,'Diesel',1232,R93,1172.0
2016018.0,1,0.45,C,4,1,31,53,B12,'Regular',342,R93,1172.0
2016159.0,1,0.44,E,15,1,49,50,B12,'Regular',6944,R11,1172.0
2016199.0,1,0.54,F,8,4,50,85,B12,'Regular',14200,R11,1172.0
2016223.0,1,0.45,A,11,1,55,50,B12,'Diesel',13,R93,1172.0
2016229.0,1,0.54,C,7,1,35,50,B3,'Diesel',109,R23,1172.0
2016246.0,1,0.63,C,10,3,39,50,B12,'Diesel',193,R31,1172.0
2016279.0,1,0.36,D,10,2,52,50,B12,'Regular',1554,R52,1172.0
2016338.0,1,1.0,A,7,1,69,50,B12,'Diesel',25,R72,1172.0
2016467.0,2,0.54,C,7,0,54,50,B12,'Diesel',353,R82,6921.1
2016467.0,2,0.54,C,7,0,54,50,B12,'Diesel',353,R82,800.0
2016558.0,1,0.45,C,6,1,65,50,B12,'Regular',274,R74,1172.0
2016628.0,1,0.45,F,10,1,65,50,B12,'Regular',27000,R11,1172.0
2016825.0,1,0.46,D,7,1,52,50,B12,'Diesel',1422,R82,556.14
2016850.0,1,0.15,F,7,1,36,50,B12,'Diesel',27000,R11,2953.77
2016946.0,1,0.36,D,9,9,34,100,B11,'Regular',1955,R94,1377.15
2016967.0,1,0.33,F,8,3,47,50,B12,'Regular',27000,R11,1172.0
2016969.0,2,0.08,F,6,2,47,50,B12,'Regular',27000,R11,645.09
2016969.0,2,0.08,F,6,2,47,50,B12,'Regular',27000,R11,1172.0
2016974.0,1,0.53,F,6,1,59,57,B12,'Diesel',27000,R11,1172.0
2017101.0,2,0.27,E,10,1,40,80,B12,'Regular',5449,R82,90.97
2017101.0,2,0.27,E,10,1,40,80,B12,'Regular',5449,R82,586.0
2017328.0,1,0.46,E,10,1,32,51,B12,'Regular',2733,R93,1172.0
2017364.0,1,0.53,B,11,1,42,54,B12,'Diesel',66,R93,1204.0
2017388.0,1,0.53,E,6,1,23,112,B12,'Diesel',2567,R11,1172.0
2017422.0,1,0.53,E,8,1,26,95,B12,'Regular',2715,R93,426.36
2017553.0,1,0.53,E,7,1,50,51,B12,'Regular',4123,R11,1172.0
2017645.0,1,0.61,F,11,5,52,50,B12,'Regular',27000,R11,1172.0
2017681.0,1,0.53,D,10,1,35,50,B12,'Regular',688,R93,1172.0
2017823.0,1,0.46,D,6,10,28,95,B2,'Diesel',1342,R31,1516.54
2017833.0,1,0.46,B,10,3,36,95,B12,'Regular',64,R41,1172.0
2017973.0,1,0.61,B,4,15,47,50,B2,'Regular',97,R91,1172.0
2018010.0,1,0.38,A,6,1,25,95,B12,'Diesel',24,R26,1172.0
2018098.0,1,0.61,B,5,10,39,85,B5,'Regular',66,R93,1172.0
2018195.0,2,0.38,E,6,1,34,80,B12,'Regular',7187,R11,2666.14
2018195.0,2,0.38,E,6,1,34,80,B12,'Regular',7187,R11,638.41
2018241.0,1,0.34,E,4,2,34,95,B12,'Regular',5723,R82,1172.0
2018253.0,1,0.55,E,7,6,34,72,B3,'Regular',2580,R72,1172.0
2018296.0,1,0.61,F,5,1,41,50,B12,'Regular',27000,R11,586.0
2018339.0,1,0.61,E,4,1,50,72,B12,'Regular',4116,R24,1172.0
2018473.0,1,0.61,E,7,2,60,50,B12,'Diesel',2105,R82,1172.0
2018499.0,1,0.61,E,4,1,57,50,B12,'Regular',2019,R11,1172.0
2018582.0,1,0.7,D,4,1,38,57,B12,'Regular',977,R31,586.0
2018587.0,2,0.04,A,4,1,47,50,B12,'Regular',21,R72,1169.54
2018587.0,2,0.04,A,4,1,47,50,B12,'Regular',21,R72,1172.0
2018642.0,1,0.7,E,4,1,41,54,B12,'Regular',5053,R11,1172.0
2018659.0,1,0.61,C,7,1,67,50,B12,'Diesel',295,R24,1172.0
2018786.0,1,0.25,F,10,1,53,95,B12,'Regular',27000,R11,835.65
2018815.0,1,0.29,D,4,1,60,60,B12,'Regular',1326,R93,363.78
2018820.0,1,0.09,E,5,1,27,85,B12,'Regular',3699,R11,460.0
2018949.0,1,0.4,D,4,3,49,50,B12,'Regular',716,R93,1626.48
2019075.0,1,0.7,E,10,1,42,50,B12,'Regular',4762,R93,1172.0
2019102.0,1,0.7,F,4,1,76,50,B12,'Regular',17140,R11,1172.0
2019116.0,1,0.7,B,7,1,47,50,B12,'Diesel',93,R91,1172.0
2019223.0,1,0.7,D,9,1,55,50,B12,'Diesel',1955,R94,1172.0
2019235.0,1,0.7,A,5,1,53,50,B12,'Regular',26,R73,1172.0
2019385.0,2,0.78,F,7,1,51,56,B12,'Diesel',27000,R11,1172.0
2019385.0,2,0.78,F,7,1,51,56,B12,'Diesel',27000,R11,1172.0
2019485.0,1,0.78,E,4,10,54,100,B1,'Regular',6465,R11,1172.0
2019513.0,1,0.78,B,8,1,41,50,B12,'Diesel',62,R91,1172.0
2019564.0,3,0.78,D,7,15,29,100,B2,'Regular',663,R31,1172.0
2019564.0,3,0.78,D,7,15,29,100,B2,'Regular',663,R31,23.71
2019564.0,3,0.78,D,7,15,29,100,B2,'Regular',663,R31,1172.0
2019568.0,1,0.78,E,4,1,55,51,B12,'Regular',3301,R73,1172.0
2019616.0,1,0.18,E,4,1,45,50,B12,'Regular',2278,R11,1172.0
2019694.0,1,0.78,E,10,3,46,50,B12,'Diesel',3301,R73,1172.0
